session_id,customer_id,device_type,session_start,start_time,session_end,end_time,session_duration_sec,pages_visited,viewed_category,viewed_product
SES002622,CUST0216,Mobile,2023-08-02,11.36.00 AM,2023-08-02,11.48.22 AM,742,5,Groceries,Juice
SES002623,CUST0080,Tablet,2023-04-30,5.33.00 PM,2023-04-30,5.45.21 PM,741,7,Fashion,Jacket
SES002624,CUST0010,Mobile,2023-10-21,2.34.00 PM,2023-10-21,2.37.47 PM,227,11,Fashion,T-shirt
SES002625,CUST0123,Mobile,2023-05-13,1.02.00 AM,2023-05-13,1.15.32 AM,812,1,Groceries,Oil
SES002626,CUST0298,Tablet,2023-02-10,10.11.00 PM,2023-02-10,10.12.30 PM,90,11,Fashion,Jeans
SES002627,CUST0053,Tablet,2023-09-17,8.45.00 PM,2023-09-17,8.56.22 PM,682,2,Beauty,Perfume
SES002628,CUST0057,Desktop,2023-08-28,4.17.00 AM,2023-08-28,4.28.53 AM,713,3,Electronics,Headphones
SES002629,CUST0428,Desktop,2023-12-22,11.23.00 PM,2023-12-22,11.28.28 PM,328,7,Electronics,Smartphone
SES002630,CUST0302,Desktop,2023-08-06,5.14.00 AM,2023-08-06,5.19.56 AM,356,1,Electronics,Keyboard
SES002631,CUST0454,Desktop,2023-12-31,8.41.00 AM,2023-12-31,8.55.50 AM,890,2,Fashion,T-shirt
SES002632,CUST0333,Desktop,2023-12-30,6.47.00 AM,2023-12-30,6.53.45 AM,405,4,Fashion,Jacket
SES002633,CUST0243,Mobile,2023-09-15,2.42.00 PM,2023-09-15,2.48.14 PM,374,8,Electronics,Laptop
SES002634,CUST0273,Desktop,2023-10-22,4.16.00 AM,2023-10-22,4.25.00 AM,540,8,Fashion,Shoes
SES002635,CUST0085,Desktop,2023-09-21,9.39.00 AM,2023-09-21,9.44.11 AM,311,2,Sports,Football
SES002636,CUST0468,Tablet,2023-06-02,4.12.00 PM,2023-06-02,4.24.24 PM,744,11,Beauty,Face Wash
SES002637,CUST0450,Mobile,2023-01-22,9.14.00 PM,2023-01-22,9.27.27 PM,807,12,Electronics,Smartphone
SES002638,CUST0298,Tablet,2023-04-28,6.22.00 PM,2023-04-28,6.22.30 PM,30,11,Fashion,Shoes
SES002639,CUST0017,Mobile,2023-08-01,3.21.00 PM,2023-08-01,3.24.13 PM,193,10,Sports,Cricket Bat
SES002640,CUST0131,Tablet,2023-03-07,6.42.00 AM,2023-03-07,6.49.50 AM,470,10,Electronics,Headphones
SES002641,CUST0134,Tablet,2023-12-05,10.21.00 AM,2023-12-05,10.30.01 AM,541,11,Fashion,Jacket
SES002642,CUST0212,Mobile,2023-03-27,11.40.00 PM,2023-03-27,11.49.47 PM,587,8,Beauty,Shampoo
SES002643,CUST0426,Tablet,2023-05-06,9.15.00 PM,2023-05-06,9.18.20 PM,200,9,Fashion,T-shirt
SES002644,CUST0434,Desktop,2023-07-06,2.16.00 PM,2023-07-06,2.21.58 PM,358,13,Groceries,Rice
SES002645,CUST0077,Tablet,2023-06-05,10.23.00 AM,2023-06-05,10.29.50 AM,410,3,Beauty,Shampoo
SES002646,CUST0339,Mobile,2024-01-01,1.08.00 PM,2024-01-01,1.18.48 PM,648,12,Fashion,T-shirt
SES002647,CUST0429,Tablet,2023-10-18,10.23.00 PM,2023-10-18,10.24.42 PM,102,14,Sports,Football
SES002648,CUST0462,Tablet,2023-03-01,7.59.00 PM,2023-03-01,7.59.26 PM,26,2,Fashion,T-shirt
SES002649,CUST0004,Mobile,2023-09-13,10.47.00 PM,2023-09-13,10.57.53 PM,653,13,Groceries,Rice
SES002650,CUST0460,Tablet,2023-12-12,1.50.00 PM,2023-12-12,1.54.55 PM,295,3,Fashion,Jeans
SES002651,CUST0037,Tablet,2023-07-15,12.48.00 PM,2023-07-15,12.50.26 PM,146,8,Groceries,Rice
SES002652,CUST0134,Desktop,2023-03-25,3.09.00 PM,2023-03-25,3.16.27 PM,447,9,Electronics,Laptop
SES002653,CUST0472,Tablet,2023-12-06,7.59.00 AM,2023-12-06,8.05.29 AM,389,13,Groceries,Juice
SES002654,CUST0157,Desktop,2023-12-24,12.46.00 PM,2023-12-24,12.51.47 PM,347,1,Sports,Tennis Racket
SES002655,CUST0286,Mobile,2023-12-26,6.01.00 PM,2023-12-26,6.04.06 PM,186,9,Sports,Tennis Racket
SES002656,CUST0209,Desktop,2023-06-18,1.11.00 AM,2023-06-18,1.22.50 AM,710,10,Sports,Football
SES002657,CUST0288,Tablet,2023-07-10,8.50.00 AM,2023-07-10,9.00.10 AM,610,3,Beauty,Shampoo
SES002658,CUST0168,Mobile,2023-08-05,2.01.00 AM,2023-08-05,2.10.42 AM,582,8,Groceries,Juice
SES002659,CUST0033,Tablet,2023-07-03,9.19.00 AM,2023-07-03,9.19.25 AM,25,1,Groceries,Snacks
SES002660,CUST0224,Mobile,2023-01-26,12.37.00 AM,2023-01-26,12.42.04 AM,304,8,Electronics,Laptop
SES002661,CUST0239,Desktop,2023-07-11,5.48.00 PM,2023-07-11,5.50.18 PM,138,7,Electronics,Smartphone
SES002662,CUST0392,Tablet,2023-11-14,5.02.00 PM,2023-11-14,5.09.29 PM,449,15,Electronics,Smartphone
SES002663,CUST0012,Tablet,2023-11-11,2.02.00 PM,2023-11-11,2.14.42 PM,762,7,Fashion,T-shirt
SES002664,CUST0423,Mobile,2023-06-13,5.32.00 AM,2023-06-13,5.35.55 AM,235,8,Groceries,Snacks
SES002665,CUST0465,Tablet,2023-02-27,1.47.00 PM,2023-02-27,1.50.46 PM,226,12,Electronics,Smartphone
SES002666,CUST0138,Mobile,2023-06-18,4.03.00 PM,2023-06-18,4.13.58 PM,658,9,Groceries,Juice
SES002667,CUST0116,Tablet,2023-11-27,7.33.00 AM,2023-11-27,7.43.50 AM,650,13,Beauty,Shampoo
SES002668,CUST0422,Tablet,2023-06-05,8.45.00 PM,2023-06-05,8.49.43 PM,283,15,Sports,Cricket Bat
SES002669,CUST0022,Desktop,2023-12-07,4.21.00 PM,2023-12-07,4.35.37 PM,877,4,Electronics,Laptop
SES002670,CUST0396,Tablet,2023-07-23,6.58.00 AM,2023-07-23,7.01.14 AM,194,7,Electronics,Laptop
SES002671,CUST0412,Tablet,2023-02-14,9.31.00 AM,2023-02-14,9.34.52 AM,232,3,Fashion,Shoes
SES002672,CUST0054,Desktop,2023-01-29,12.00.00 AM,2023-01-29,12.01.49 AM,109,11,Fashion,T-shirt
SES002673,CUST0067,Mobile,2023-02-18,11.30.00 AM,2023-02-18,11.43.00 AM,780,1,Groceries,Oil
SES002674,CUST0047,Mobile,2023-11-23,12.54.00 AM,2023-11-23,12.55.04 AM,64,13,Beauty,Perfume
SES002675,CUST0203,Desktop,2023-12-02,10.34.00 PM,2023-12-02,10.47.57 PM,837,1,Sports,Tennis Racket
SES002676,CUST0087,Mobile,2023-11-19,11.53.00 PM,2023-11-20,12.05.37 AM,757,15,Electronics,Keyboard
SES002677,CUST0198,Mobile,2023-07-15,2.54.00 AM,2023-07-15,2.56.46 AM,166,3,Beauty,Face Wash
SES002678,CUST0135,Desktop,2023-10-13,3.38.00 AM,2023-10-13,3.44.53 AM,413,15,Fashion,Jacket
SES002679,CUST0452,Desktop,2023-08-25,9.11.00 AM,2023-08-25,9.14.54 AM,234,9,Beauty,Face Wash
SES002680,CUST0442,Mobile,2023-10-31,11.36.00 PM,2023-10-31,11.39.00 PM,180,9,Groceries,Snacks
SES002681,CUST0124,Tablet,2023-07-28,11.32.00 PM,2023-07-28,11.38.09 PM,369,12,Fashion,Jeans
SES002682,CUST0205,Tablet,2023-04-26,3.27.00 AM,2023-04-26,3.34.18 AM,438,5,Groceries,Oil
SES002683,CUST0040,Tablet,2023-03-30,3.34.00 AM,2023-03-30,3.43.16 AM,556,3,Electronics,Laptop
SES002684,CUST0275,Mobile,2023-10-24,3.50.00 PM,2023-10-24,3.57.02 PM,422,4,Electronics,Headphones
SES002685,CUST0266,Desktop,2023-09-03,10.34.00 AM,2023-09-03,10.39.48 AM,348,11,Beauty,Face Wash
SES002686,CUST0088,Tablet,2023-04-28,3.23.00 AM,2023-04-28,3.31.05 AM,485,15,Beauty,Perfume
SES002687,CUST0409,Tablet,2023-04-17,12.27.00 AM,2023-04-17,12.29.04 AM,124,5,Groceries,Juice
SES002688,CUST0494,Tablet,2023-09-24,11.05.00 PM,2023-09-24,11.15.34 PM,634,5,Electronics,Keyboard
SES002689,CUST0108,Mobile,2023-11-28,8.50.00 AM,2023-11-28,8.50.57 AM,57,1,Electronics,Smartphone
SES002690,CUST0087,Mobile,2023-04-13,3.53.00 AM,2023-04-13,4.01.04 AM,484,9,Fashion,Shoes
SES002691,CUST0496,Tablet,2023-02-19,5.06.00 AM,2023-02-19,5.20.43 AM,883,15,Electronics,Smartphone
SES002692,CUST0046,Mobile,2023-02-04,5.26.00 PM,2023-02-04,5.33.27 PM,447,2,Electronics,Keyboard
SES002693,CUST0188,Mobile,2023-01-06,4.16.00 AM,2023-01-06,4.17.45 AM,105,9,Electronics,Laptop
SES002694,CUST0419,Desktop,2023-04-04,12.38.00 AM,2023-04-04,12.39.23 AM,83,14,Fashion,T-shirt
SES002695,CUST0262,Mobile,2023-06-18,3.29.00 PM,2023-06-18,3.39.11 PM,611,7,Electronics,Headphones
SES002696,CUST0270,Tablet,2023-02-17,11.51.00 AM,2023-02-17,12.04.26 PM,806,7,Sports,Tennis Racket
SES002697,CUST0028,Desktop,2023-03-23,10.43.00 AM,2023-03-23,10.49.25 AM,385,3,Fashion,T-shirt
SES002698,CUST0191,Mobile,2023-04-09,12.23.00 AM,2023-04-09,12.34.13 AM,673,6,Electronics,Headphones
SES002699,CUST0154,Desktop,2023-01-08,10.21.00 AM,2023-01-08,10.23.08 AM,128,6,Fashion,T-shirt
SES002700,CUST0338,Mobile,2023-09-15,1.13.00 PM,2023-09-15,1.23.24 PM,624,10,Electronics,Headphones
SES002701,CUST0165,Tablet,2023-11-21,12.56.00 PM,2023-11-21,1.05.33 PM,573,11,Electronics,Headphones
SES002702,CUST0020,Mobile,2023-01-13,9.06.00 PM,2023-01-13,9.18.54 PM,774,7,Groceries,Juice
SES002703,CUST0194,Desktop,2023-09-10,11.38.00 PM,2023-09-10,11.46.15 PM,495,10,Electronics,Mouse
SES002704,CUST0019,Desktop,2023-08-04,5.54.00 AM,2023-08-04,5.59.25 AM,325,4,Fashion,Shoes
SES002705,CUST0343,Desktop,2023-01-25,3.34.00 PM,2023-01-25,3.45.01 PM,661,8,Electronics,Smartphone
SES002706,CUST0226,Tablet,2023-04-06,1.15.00 AM,2023-04-06,1.24.50 AM,590,14,Sports,Football
SES002707,CUST0281,Tablet,2023-12-05,12.00.00 AM,2023-12-05,12.14.53 AM,893,14,Electronics,Smartphone
SES002708,CUST0113,Tablet,2023-12-19,9.29.00 PM,2023-12-19,9.34.18 PM,318,1,Electronics,Smartphone
SES002709,CUST0144,Desktop,2023-12-09,2.46.00 PM,2023-12-09,2.56.53 PM,653,8,Groceries,Snacks
SES002710,CUST0001,Mobile,2023-07-12,7.14.00 PM,2023-07-12,7.15.54 PM,114,14,Groceries,Oil
SES002711,CUST0024,Desktop,2023-10-29,1.21.00 PM,2023-10-29,1.30.05 PM,545,2,Beauty,Shampoo
SES002712,CUST0179,Tablet,2023-09-14,10.10.00 AM,2023-09-14,10.12.18 AM,138,1,Beauty,Shampoo
SES002713,CUST0488,Desktop,2023-10-14,9.44.00 PM,2023-10-14,9.53.37 PM,577,15,Fashion,T-shirt
SES002714,CUST0171,Mobile,2023-11-15,2.17.00 PM,2023-11-15,2.27.21 PM,621,13,Groceries,Rice
SES002715,CUST0272,Mobile,2023-07-18,5.33.00 AM,2023-07-18,5.39.19 AM,379,4,Beauty,Perfume
SES002716,CUST0361,Tablet,2023-07-13,1.37.00 AM,2023-07-13,1.48.40 AM,700,10,Electronics,Headphones
SES002717,CUST0491,Mobile,2023-04-17,10.06.00 PM,2023-04-17,10.11.53 PM,353,13,Fashion,Jeans
SES002718,CUST0028,Mobile,2023-04-24,1.13.00 AM,2023-04-24,1.26.12 AM,792,4,Electronics,Laptop
SES002719,CUST0014,Tablet,2023-06-27,12.26.00 PM,2023-06-27,12.28.17 PM,137,15,Electronics,Keyboard
SES002720,CUST0285,Mobile,2023-11-22,1.38.00 AM,2023-11-22,1.51.55 AM,835,9,Sports,Football
SES002721,CUST0248,Mobile,2023-06-22,12.48.00 PM,2023-06-22,12.58.47 PM,647,8,Sports,Cricket Bat
SES002722,CUST0016,Desktop,2023-10-31,7.20.00 AM,2023-10-31,7.28.27 AM,507,3,Beauty,Shampoo
SES002723,CUST0063,Tablet,2023-09-16,6.16.00 PM,2023-09-16,6.23.51 PM,471,13,Fashion,Shoes
SES002724,CUST0353,Desktop,2023-11-10,5.41.00 PM,2023-11-10,5.50.32 PM,572,8,Electronics,Headphones
SES002725,CUST0091,Tablet,2023-02-08,6.46.00 AM,2023-02-08,6.48.12 AM,132,10,Electronics,Mouse
SES002726,CUST0114,Tablet,2023-10-28,11.10.00 AM,2023-10-28,11.21.50 AM,710,13,Groceries,Oil
SES002727,CUST0204,Tablet,2023-10-24,11.10.00 PM,2023-10-24,11.22.32 PM,752,7,Fashion,Jacket
SES002728,CUST0388,Mobile,2023-08-15,4.50.00 PM,2023-08-15,5.01.47 PM,707,14,Electronics,Headphones
SES002729,CUST0463,Mobile,2023-02-11,4.57.00 PM,2023-02-11,5.06.51 PM,591,8,Groceries,Oil
SES002730,CUST0070,Desktop,2023-07-03,4.27.00 PM,2023-07-03,4.34.27 PM,447,14,Electronics,Laptop
SES002731,CUST0210,Mobile,2023-07-14,9.08.00 AM,2023-07-14,9.19.49 AM,709,10,Sports,Cricket Bat
SES002732,CUST0421,Tablet,2023-09-25,6.41.00 AM,2023-09-25,6.49.48 AM,528,12,Beauty,Perfume
SES002733,CUST0407,Mobile,2023-09-24,3.23.00 AM,2023-09-24,3.34.41 AM,701,9,Electronics,Keyboard
SES002734,CUST0494,Mobile,2023-05-29,5.34.00 AM,2023-05-29,5.44.19 AM,619,11,Groceries,Rice
SES002735,CUST0214,Desktop,2023-11-18,7.46.00 AM,2023-11-18,8.00.02 AM,842,1,Beauty,Perfume
SES002736,CUST0190,Tablet,2023-08-27,1.27.00 AM,2023-08-27,1.32.39 AM,339,10,Electronics,Headphones
SES002737,CUST0472,Mobile,2023-05-21,9.32.00 PM,2023-05-21,9.33.50 PM,110,4,Sports,Tennis Racket
SES002738,CUST0090,Tablet,2023-08-07,7.29.00 PM,2023-08-07,7.36.15 PM,435,7,Beauty,Face Wash
SES002739,CUST0259,Desktop,2023-01-14,9.08.00 PM,2023-01-14,9.22.31 PM,871,5,Sports,Cricket Bat
SES002740,CUST0142,Desktop,2023-03-23,10.55.00 AM,2023-03-23,11.05.27 AM,627,7,Fashion,Shoes
SES002741,CUST0036,Tablet,2023-04-08,8.40.00 AM,2023-04-08,8.49.05 AM,545,12,Groceries,Juice
SES002742,CUST0141,Desktop,2023-05-02,12.14.00 AM,2023-05-02,12.20.10 AM,370,2,Electronics,Mouse
SES002743,CUST0315,Tablet,2023-11-03,5.43.00 PM,2023-11-03,5.55.22 PM,742,15,Sports,Football
SES002744,CUST0232,Tablet,2023-04-20,11.09.00 PM,2023-04-20,11.23.38 PM,878,4,Fashion,Shoes
SES002745,CUST0118,Desktop,2023-10-02,1.22.00 AM,2023-10-02,1.33.51 AM,711,10,Beauty,Perfume
SES002746,CUST0141,Tablet,2023-04-10,12.49.00 AM,2023-04-10,1.03.57 AM,897,4,Fashion,Shoes
SES002747,CUST0500,Tablet,2023-12-31,10.49.00 PM,2023-12-31,10.49.51 PM,51,12,Fashion,Shoes
SES002748,CUST0470,Desktop,2023-06-04,8.18.00 AM,2023-06-04,8.24.16 AM,376,14,Groceries,Juice
SES002749,CUST0313,Tablet,2023-08-23,3.33.00 PM,2023-08-23,3.38.06 PM,306,11,Sports,Tennis Racket
SES002750,CUST0305,Tablet,2023-09-09,3.01.00 PM,2023-09-09,3.10.15 PM,555,14,Groceries,Rice
SES002751,CUST0270,Desktop,2023-11-13,9.09.00 PM,2023-11-13,9.18.54 PM,594,6,Groceries,Rice
SES002752,CUST0002,Tablet,2023-09-06,4.03.00 AM,2023-09-06,4.16.25 AM,805,12,Groceries,Juice
SES002753,CUST0490,Mobile,2023-03-14,10.48.00 AM,2023-03-14,10.48.37 AM,37,4,Electronics,Keyboard
SES002754,CUST0431,Desktop,2023-08-14,11.02.00 PM,2023-08-14,11.04.09 PM,129,2,Beauty,Perfume
SES002755,CUST0170,Tablet,2023-10-14,8.53.00 PM,2023-10-14,9.05.14 PM,734,10,Groceries,Rice
SES002756,CUST0056,Mobile,2023-10-20,9.08.00 AM,2023-10-20,9.19.09 AM,669,2,Beauty,Perfume
SES002757,CUST0445,Tablet,2023-03-12,6.45.00 AM,2023-03-12,6.58.46 AM,826,1,Beauty,Face Wash
SES002758,CUST0199,Tablet,2023-08-31,10.36.00 AM,2023-08-31,10.39.09 AM,189,8,Electronics,Keyboard
SES002759,CUST0360,Mobile,2023-12-17,8.41.00 AM,2023-12-17,8.51.48 AM,648,2,Beauty,Face Wash
SES002760,CUST0256,Desktop,2023-07-29,10.03.00 PM,2023-07-29,10.07.10 PM,250,3,Fashion,Jacket
SES002761,CUST0004,Desktop,2023-05-08,2.14.00 PM,2023-05-08,2.15.41 PM,101,14,Beauty,Perfume
SES002762,CUST0089,Desktop,2023-08-03,9.37.00 AM,2023-08-03,9.42.23 AM,323,1,Fashion,Jeans
SES002763,CUST0293,Mobile,2023-02-06,9.34.00 AM,2023-02-06,9.45.42 AM,702,7,Beauty,Perfume
SES002764,CUST0195,Mobile,2023-08-08,1.35.00 AM,2023-08-08,1.41.46 AM,406,3,Beauty,Face Wash
SES002765,CUST0323,Tablet,2023-11-02,10.21.00 AM,2023-11-02,10.22.04 AM,64,7,Fashion,Jeans
SES002766,CUST0069,Tablet,2023-03-07,7.26.00 PM,2023-03-07,7.29.22 PM,202,9,Fashion,Jacket
SES002767,CUST0410,Desktop,2023-08-17,5.13.00 AM,2023-08-17,5.23.02 AM,602,7,Groceries,Juice
SES002768,CUST0097,Desktop,2023-06-18,2.38.00 AM,2023-06-18,2.48.04 AM,604,1,Groceries,Snacks
SES002769,CUST0206,Mobile,2023-09-29,9.48.00 PM,2023-09-29,9.54.10 PM,370,2,Fashion,Jacket
SES002770,CUST0159,Desktop,2023-10-11,10.07.00 AM,2023-10-11,10.07.47 AM,47,10,Beauty,Perfume
SES002771,CUST0384,Mobile,2023-10-05,10.48.00 PM,2023-10-05,11.00.24 PM,744,10,Groceries,Snacks
SES002772,CUST0074,Tablet,2023-09-20,7.19.00 AM,2023-09-20,7.26.31 AM,451,5,Beauty,Perfume
SES002773,CUST0283,Mobile,2023-11-02,6.15.00 PM,2023-11-02,6.28.35 PM,815,7,Electronics,Laptop
SES002774,CUST0167,Desktop,2023-08-20,10.42.00 AM,2023-08-20,10.48.15 AM,375,6,Fashion,T-shirt
SES002775,CUST0009,Mobile,2023-07-11,10.56.00 AM,2023-07-11,10.56.47 AM,47,4,Groceries,Juice
SES002776,CUST0176,Desktop,2023-10-14,5.31.00 PM,2023-10-14,5.32.00 PM,60,4,Sports,Tennis Racket
SES002777,CUST0001,Desktop,2023-12-24,8.05.00 PM,2023-12-24,8.13.06 PM,486,2,Fashion,Jeans
SES002778,CUST0268,Desktop,2023-09-18,7.58.00 PM,2023-09-18,8.07.18 PM,558,12,Beauty,Face Wash
SES002779,CUST0368,Tablet,2023-01-22,9.00.00 AM,2023-01-22,9.04.25 AM,265,3,Electronics,Smartphone
SES002780,CUST0243,Desktop,2023-10-26,3.55.00 PM,2023-10-26,3.59.32 PM,272,3,Electronics,Headphones
SES002781,CUST0015,Mobile,2023-04-08,12.59.00 PM,2023-04-08,1.13.19 PM,859,2,Fashion,Jeans
SES002782,CUST0096,Mobile,2023-06-14,8.01.00 AM,2023-06-14,8.08.49 AM,469,12,Groceries,Juice
SES002783,CUST0422,Desktop,2023-08-29,2.42.00 PM,2023-08-29,2.56.51 PM,891,1,Electronics,Laptop
SES002784,CUST0370,Mobile,2023-01-16,12.00.00 AM,2023-01-16,12.07.11 AM,431,8,Beauty,Perfume
SES002785,CUST0395,Desktop,2023-10-29,9.13.00 PM,2023-10-29,9.23.17 PM,617,8,Fashion,Jacket
SES002786,CUST0392,Desktop,2023-07-17,6.19.00 AM,2023-07-17,6.23.29 AM,269,12,Electronics,Mouse
SES002787,CUST0132,Desktop,2023-08-12,1.30.00 AM,2023-08-12,1.35.07 AM,307,9,Beauty,Shampoo
SES002788,CUST0215,Desktop,2023-04-24,11.59.00 PM,2023-04-25,12.06.54 AM,474,15,Electronics,Keyboard
SES002789,CUST0034,Tablet,2023-01-06,9.19.00 AM,2023-01-06,9.26.07 AM,427,2,Fashion,Jeans
SES002790,CUST0403,Tablet,2023-04-02,2.28.00 AM,2023-04-02,2.30.32 AM,152,6,Fashion,T-shirt
SES002791,CUST0267,Desktop,2023-04-16,10.38.00 PM,2023-04-16,10.39.53 PM,113,1,Sports,Tennis Racket
SES002792,CUST0435,Tablet,2023-05-04,6.21.00 AM,2023-05-04,6.27.17 AM,377,8,Sports,Football
SES002793,CUST0040,Desktop,2023-06-12,8.06.00 PM,2023-06-12,8.15.16 PM,556,11,Fashion,Shoes
SES002794,CUST0349,Desktop,2023-08-03,7.44.00 AM,2023-08-03,7.55.34 AM,694,15,Beauty,Shampoo
SES002795,CUST0426,Mobile,2023-01-08,2.21.00 AM,2023-01-08,2.22.40 AM,100,10,Groceries,Rice
SES002796,CUST0108,Tablet,2023-11-06,9.08.00 AM,2023-11-06,9.17.39 AM,579,11,Beauty,Face Wash
SES002797,CUST0311,Tablet,2023-05-19,8.32.00 PM,2023-05-19,8.39.57 PM,477,1,Electronics,Keyboard
SES002798,CUST0073,Desktop,2023-06-21,6.07.00 PM,2023-06-21,6.07.30 PM,30,3,Fashion,Jeans
SES002799,CUST0314,Desktop,2023-02-03,12.16.00 AM,2023-02-03,12.26.15 AM,615,15,Fashion,T-shirt
SES002800,CUST0376,Mobile,2023-08-13,11.51.00 AM,2023-08-13,11.57.05 AM,365,6,Electronics,Keyboard
SES002801,CUST0061,Mobile,2023-04-10,5.39.00 PM,2023-04-10,5.44.01 PM,301,13,Sports,Football
SES002802,CUST0177,Desktop,2023-02-20,3.53.00 AM,2023-02-20,4.01.24 AM,504,14,Groceries,Juice
SES002803,CUST0247,Mobile,2023-07-30,5.35.00 PM,2023-07-30,5.37.50 PM,170,3,Fashion,Shoes
SES002804,CUST0413,Mobile,2023-10-20,10.55.00 AM,2023-10-20,11.06.15 AM,675,6,Beauty,Face Wash
SES002805,CUST0077,Mobile,2023-03-05,7.32.00 AM,2023-03-05,7.46.11 AM,851,13,Sports,Tennis Racket
SES002806,CUST0352,Tablet,2023-01-26,2.27.00 PM,2023-01-26,2.29.13 PM,133,5,Beauty,Shampoo
SES002807,CUST0185,Desktop,2023-07-20,12.42.00 AM,2023-07-20,12.51.09 AM,549,13,Electronics,Smartphone
SES002808,CUST0158,Tablet,2023-11-03,10.54.00 PM,2023-11-03,10.59.44 PM,344,11,Sports,Cricket Bat
SES002809,CUST0434,Desktop,2023-01-03,3.34.00 PM,2023-01-03,3.44.44 PM,644,11,Sports,Cricket Bat
SES002810,CUST0115,Mobile,2023-01-30,2.54.00 AM,2023-01-30,2.59.00 AM,300,13,Fashion,Jeans
SES002811,CUST0074,Desktop,2023-11-27,11.23.00 PM,2023-11-27,11.32.12 PM,552,2,Groceries,Snacks
SES002812,CUST0021,Desktop,2023-08-22,4.48.00 AM,2023-08-22,4.51.32 AM,212,3,Electronics,Keyboard
SES002813,CUST0232,Tablet,2023-05-15,12.04.00 AM,2023-05-15,12.10.51 AM,411,1,Beauty,Shampoo
SES002814,CUST0469,Tablet,2023-06-10,10.16.00 PM,2023-06-10,10.23.41 PM,461,10,Fashion,Jeans
SES002815,CUST0346,Tablet,2023-04-07,2.44.00 AM,2023-04-07,2.55.33 AM,693,7,Sports,Football
SES002816,CUST0428,Mobile,2023-06-25,1.45.00 AM,2023-06-25,1.50.24 AM,324,6,Beauty,Perfume
SES002817,CUST0226,Mobile,2023-07-11,3.51.00 PM,2023-07-11,4.02.42 PM,702,7,Groceries,Rice
SES002818,CUST0260,Desktop,2023-02-07,12.48.00 PM,2023-02-07,12.49.25 PM,85,4,Fashion,T-shirt
SES002819,CUST0320,Mobile,2023-12-10,6.03.00 PM,2023-12-10,6.04.43 PM,103,1,Electronics,Laptop
SES002820,CUST0447,Mobile,2023-09-25,12.41.00 PM,2023-09-25,12.45.14 PM,254,14,Groceries,Snacks
SES002821,CUST0163,Desktop,2023-01-18,7.33.00 AM,2023-01-18,7.44.39 AM,699,12,Beauty,Perfume
SES002822,CUST0253,Mobile,2023-03-13,7.30.00 AM,2023-03-13,7.35.54 AM,354,4,Groceries,Snacks
SES002823,CUST0451,Mobile,2023-09-08,2.45.00 AM,2023-09-08,2.56.18 AM,678,5,Electronics,Keyboard
SES002824,CUST0497,Tablet,2023-10-31,12.28.00 PM,2023-10-31,12.37.21 PM,561,7,Fashion,Jeans
SES002825,CUST0304,Tablet,2023-03-18,4.43.00 PM,2023-03-18,4.55.00 PM,720,1,Electronics,Laptop
SES002826,CUST0366,Tablet,2023-09-30,4.40.00 AM,2023-09-30,4.48.55 AM,535,4,Electronics,Headphones
SES002827,CUST0082,Mobile,2023-12-06,11.09.00 PM,2023-12-06,11.11.23 PM,143,8,Fashion,Jeans
SES002828,CUST0345,Mobile,2023-07-05,8.38.00 AM,2023-07-05,8.41.29 AM,209,2,Groceries,Juice
SES002829,CUST0243,Mobile,2023-09-10,12.13.00 PM,2023-09-10,12.17.26 PM,266,9,Sports,Cricket Bat
SES002830,CUST0498,Desktop,2023-12-12,12.45.00 AM,2023-12-12,12.49.28 AM,268,10,Electronics,Headphones
SES002831,CUST0054,Mobile,2023-12-31,2.29.00 PM,2023-12-31,2.30.29 PM,89,14,Groceries,Rice
SES002832,CUST0108,Mobile,2023-10-20,10.26.00 AM,2023-10-20,10.31.41 AM,341,11,Fashion,Shoes
SES002833,CUST0109,Desktop,2023-10-01,4.13.00 AM,2023-10-01,4.21.17 AM,497,2,Fashion,Jeans
SES002834,CUST0218,Tablet,2023-06-28,3.57.00 PM,2023-06-28,4.06.03 PM,543,7,Groceries,Rice
SES002835,CUST0193,Desktop,2023-01-31,1.13.00 PM,2023-01-31,1.17.07 PM,247,12,Fashion,Shoes
SES002836,CUST0497,Tablet,2023-02-28,7.01.00 AM,2023-02-28,7.14.01 AM,781,7,Electronics,Mouse
SES002837,CUST0258,Mobile,2023-07-05,2.52.00 PM,2023-07-05,3.04.46 PM,766,12,Groceries,Snacks
SES002838,CUST0488,Desktop,2023-06-10,4.47.00 PM,2023-06-10,4.57.08 PM,608,14,Fashion,Shoes
SES002839,CUST0110,Tablet,2023-09-10,1.19.00 PM,2023-09-10,1.27.37 PM,517,12,Groceries,Oil
SES002840,CUST0354,Mobile,2023-10-11,1.05.00 PM,2023-10-11,1.12.53 PM,473,8,Beauty,Shampoo
SES002841,CUST0279,Mobile,2023-12-16,9.20.00 PM,2023-12-16,9.21.36 PM,96,13,Sports,Football
SES002842,CUST0075,Tablet,2023-07-06,2.36.00 AM,2023-07-06,2.47.05 AM,665,12,Electronics,Mouse
SES002843,CUST0403,Mobile,2023-08-05,5.03.00 PM,2023-08-05,5.13.16 PM,616,15,Beauty,Face Wash
SES002844,CUST0139,Mobile,2023-02-21,6.13.00 AM,2023-02-21,6.23.12 AM,612,9,Electronics,Mouse
SES002845,CUST0192,Mobile,2023-08-18,9.58.00 AM,2023-08-18,10.09.59 AM,719,6,Sports,Cricket Bat
